Datetime,Intervall [ms],A53_M5_3007 (Belegungen/Intervall),A53_M5_3007 (Verweilzeit/Intervall) [ms],A57_M2_1138 (Belegungen/Intervall),A57_M2_1138 (Verweilzeit/Intervall) [ms],D11 (Belegungen/Intervall),D11 (Verweilzeit/Intervall) [ms],D12 (Belegungen/Intervall),D12 (Verweilzeit/Intervall) [ms],D21 (Belegungen/Intervall),D21 (Verweilzeit/Intervall) [ms],D31 (Belegungen/Intervall),D31 (Verweilzeit/Intervall) [ms],D41 (Belegungen/Intervall),D41 (Verweilzeit/Intervall) [ms],D42 (Belegungen/Intervall),D42 (Verweilzeit/Intervall) [ms],D43 (Belegungen/Intervall),D43 (Verweilzeit/Intervall) [ms],Fiber_reserve (Belegungen/Intervall),Fiber_reserve (Verweilzeit/Intervall) [ms],H53_M3_3006 (Belegungen/Intervall),H53_M3_3006 (Verweilzeit/Intervall) [ms],H53_M6_1140 (Belegungen/Intervall),H53_M6_1140 (Verweilzeit/Intervall) [ms],H57_M1_1137 (Belegungen/Intervall),H57_M1_1137 (Verweilzeit/Intervall) [ms],LLB-Test (Belegungen/Intervall),LLB-Test (Verweilzeit/Intervall) [ms],Power_on (Belegungen/Intervall),Power_on (Verweilzeit/Intervall) [ms],Sync (Belegungen/Intervall),Sync (Verweilzeit/Intervall) [ms],foult (Belegungen/Intervall),foult (Verweilzeit/Intervall) [ms],Year,Month,Day,Hour
2022-08-21 11:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,13.0,21360.0,3.0,15220.0,0.0,3600000.0,298.0,1546982.0,7.0,2940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,21,11
2022-08-21 12:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,22.0,78210.0,7.0,55950.0,0.0,3600000.0,349.0,1895040.0,9.0,4590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,21,12
2022-08-21 13:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,21.0,49930.0,9.0,155870.0,0.0,3600000.0,325.0,1634259.0,10.0,4820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,21,13
2022-08-21 14:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,16.0,41034.0,13.0,99350.0,0.0,3600000.0,372.0,1917126.0,12.0,7060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,21,14
2022-08-21 15:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,13.0,28850.0,7.0,110320.0,0.0,3600000.0,339.0,1612596.0,8.0,4440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,21,15
2022-08-21 16:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,25.0,503684.0,16.0,206256.0,0.0,3600000.0,372.0,1701081.0,12.0,7863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,21,16
2022-08-21 17:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,34.0,107025.0,8.0,92450.0,0.0,3600000.0,373.0,1612649.0,16.0,11600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,21,17
2022-08-21 18:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,31.0,81950.0,5.0,66990.0,0.0,3600000.0,373.0,1679754.0,14.0,26140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,21,18
2022-08-21 19:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,26.0,176170.0,7.0,63800.0,0.0,3600000.0,388.0,1818533.0,13.0,20210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,21,19
2022-08-21 20:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,9.0,627359.0,4.0,62060.0,0.0,3600000.0,370.0,1642646.0,4.0,9690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,21,20
2022-08-21 21:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,13.0,38690.0,3.0,13070.0,0.0,3600000.0,266.0,1334600.0,12.0,19950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,21,21
2022-08-21 22:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13291.0,4.0,32600.0,0.0,3600000.0,191.0,1144297.0,9.0,6330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,21,22
2022-08-21 23:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400.0,1.0,11400.0,0.0,3600000.0,139.0,873200.0,6.0,2480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,21,23
2022-08-22 00:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3710.0,0.0,0.0,1.0,3523660.0,66.0,378298.0,5.0,2320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,22,0
2022-08-22 01:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33900.0,0.0,0.0,0.0,3600000.0,42.0,470962.0,4.0,4360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,22,1
2022-08-22 02:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,390.0,0.0,0.0,0.0,3600000.0,25.0,270522.0,2.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,22,2
2022-08-22 03:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600000.0,16.0,111560.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,22,3
2022-08-22 04:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,1.0,3537720.0,29.0,249750.0,3.0,1810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,22,4
2022-08-22 05:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3900.0,0.0,0.0,0.0,3600000.0,90.0,685883.0,9.0,6060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,22,5
2022-08-22 06:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,4.0,29040.0,2.0,4690.0,0.0,3600000.0,240.0,1088950.0,27.0,15650.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,22,6
2022-08-22 07:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,13.0,28210.0,1.0,14360.0,0.0,3600000.0,428.0,1915515.0,33.0,24150.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,22,7
2022-08-22 08:00:00,3600000,0.0,0.0,0.0,0.0,1.0,296660.0,60.0,157620.0,11.0,110390.0,0.0,3600000.0,455.0,2287934.0,20.0,17370.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,22,8
2022-08-22 09:00:00,3600000,0.0,0.0,0.0,0.0,8.0,897985.0,75.0,223560.0,19.0,214914.0,0.0,3600000.0,410.0,2166533.0,28.0,17770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,22,9
2022-08-22 10:00:00,3600000,0.0,0.0,0.0,0.0,2.0,1950.0,105.0,485355.0,31.0,262973.0,0.0,3600000.0,419.0,2437782.0,14.0,47500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,22,10
2022-08-22 11:00:00,3600000,0.0,0.0,0.0,0.0,3.0,2350.0,113.0,414885.0,56.0,533751.0,0.0,3600000.0,432.0,2170929.0,23.0,16270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,22,11
2022-08-22 12:00:00,3600000,0.0,0.0,0.0,0.0,1.0,1270.0,118.0,358091.0,54.0,577607.0,0.0,3600000.0,364.0,1623628.0,155.0,451674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,22,12
2022-08-22 13:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,78.0,157610.0,39.0,323219.0,0.0,3600000.0,171.0,947660.0,383.0,705500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,22,13
2022-08-22 14:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,102.0,250940.0,62.0,631987.0,0.0,3600000.0,177.0,973268.0,404.0,639640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,22,14
2022-08-22 15:00:00,3600000,0.0,0.0,0.0,0.0,1.0,980.0,127.0,335349.0,51.0,538330.0,0.0,3600000.0,175.0,1229992.0,496.0,987080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,22,15
2022-08-22 16:00:00,3600000,0.0,0.0,0.0,0.0,2.0,1270.0,117.0,227325.0,67.0,650662.0,0.0,3600000.0,166.0,986259.0,525.0,1119568.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,22,16
2022-08-22 17:00:00,3600000,0.0,0.0,0.0,0.0,1.0,200.0,124.0,192420.0,50.0,535051.0,0.0,3600000.0,170.0,1098216.0,523.0,1260087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,22,17
2022-08-22 18:00:00,3600000,0.0,0.0,0.0,0.0,3.0,1160.0,91.0,212648.0,52.0,481605.0,0.0,3600000.0,136.0,612081.0,448.0,1005168.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,22,18
2022-08-22 19:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,67.0,138950.0,34.0,383723.0,0.0,3600000.0,109.0,558462.0,353.0,823211.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,22,19
2022-08-22 20:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,64.0,126260.0,25.0,271021.0,0.0,3600000.0,101.0,413650.0,280.0,403846.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,22,20
2022-08-22 21:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,47.0,52510.0,11.0,159583.0,0.0,3600000.0,66.0,359910.0,191.0,309885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,22,21
2022-08-22 22:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,30.0,26120.0,5.0,85905.0,0.0,3600000.0,57.0,415559.0,147.0,267145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,22,22
2022-08-22 23:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,21.0,15220.0,1.0,9430.0,0.0,3600000.0,30.0,136593.0,114.0,131590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,22,23
2022-08-23 00:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3900.0,1.0,300.0,1.0,3555870.0,10.0,48590.0,40.0,40480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,23,0
2022-08-23 01:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4280.0,8.0,2640.0,0.0,3600000.0,8.0,55320.0,35.0,27300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,23,1
2022-08-23 02:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5840.0,0.0,0.0,0.0,3600000.0,8.0,88336.0,31.0,27230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,23,2
2022-08-23 03:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,2.0,690.0,0.0,0.0,0.0,3600000.0,10.0,39360.0,17.0,12280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,23,3
2022-08-23 04:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1860.0,0.0,0.0,0.0,3600000.0,4.0,15860.0,18.0,17130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,23,4
2022-08-23 05:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2250.0,0.0,0.0,0.0,3600000.0,41.0,252244.0,104.0,138323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,23,5
2022-08-23 06:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,25.0,48560.0,0.0,0.0,1.0,3500850.0,81.0,481938.0,224.0,357576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,23,6
2022-08-23 07:00:00,3600000,0.0,0.0,0.0,0.0,1.0,556923.0,51.0,149305.0,3.0,1760.0,0.0,3600000.0,167.0,925763.0,375.0,771897.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,23,7
2022-08-23 08:00:00,3600000,0.0,0.0,0.0,0.0,1.0,56150.0,95.0,193520.0,5.0,101880.0,0.0,3600000.0,168.0,1053123.0,390.0,759872.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,23,8
2022-08-23 09:00:00,3600000,0.0,0.0,0.0,0.0,37.0,437946.0,100.0,225390.0,13.0,131120.0,0.0,3600000.0,163.0,1030644.0,370.0,660159.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,23,9
2022-08-23 10:00:00,3600000,0.0,0.0,0.0,0.0,42.0,481790.0,123.0,413630.0,36.0,252840.0,0.0,3600000.0,189.0,997728.0,446.0,589718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,23,10
2022-08-23 11:00:00,3600000,0.0,0.0,0.0,0.0,34.0,594253.0,119.0,448943.0,48.0,427230.0,0.0,3600000.0,168.0,1090249.0,396.0,499668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,23,11
2022-08-23 12:00:00,3600000,0.0,0.0,0.0,0.0,35.0,899417.0,113.0,167480.0,60.0,684886.0,0.0,3600000.0,149.0,1036580.0,362.0,544030.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,23,12
2022-08-23 13:00:00,3600000,0.0,0.0,0.0,0.0,35.0,434420.0,94.0,159320.0,50.0,496827.0,0.0,3600000.0,164.0,891916.0,426.0,692511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,23,13
2022-08-23 14:00:00,3600000,0.0,0.0,0.0,0.0,38.0,461918.0,119.0,538793.0,52.0,390525.0,0.0,3600000.0,160.0,819555.0,498.0,717292.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,23,14
2022-08-23 15:00:00,3600000,0.0,0.0,0.0,0.0,38.0,291545.0,95.0,208787.0,59.0,573233.0,0.0,3600000.0,153.0,1019328.0,508.0,956010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,23,15
2022-08-23 16:00:00,3600000,0.0,0.0,0.0,0.0,40.0,406787.0,111.0,199500.0,55.0,454695.0,0.0,3600000.0,159.0,936195.0,520.0,1155910.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,23,16
2022-08-23 17:00:00,3600000,0.0,0.0,0.0,0.0,39.0,386662.0,125.0,155819.0,72.0,615509.0,0.0,3600000.0,131.0,865780.0,541.0,1130213.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,23,17
2022-08-23 18:00:00,3600000,0.0,0.0,0.0,0.0,32.0,229530.0,100.0,225200.0,60.0,653206.0,0.0,3600000.0,137.0,867697.0,475.0,1069875.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,23,18
2022-08-23 19:00:00,3600000,0.0,0.0,0.0,0.0,19.0,152650.0,75.0,59610.0,23.0,192340.0,0.0,3600000.0,114.0,596640.0,343.0,627504.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,23,19
2022-08-23 20:00:00,3600000,0.0,0.0,0.0,0.0,17.0,110800.0,63.0,96028.0,20.0,157925.0,0.0,3600000.0,95.0,470220.0,265.0,276791.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,23,20
2022-08-23 21:00:00,3600000,0.0,0.0,0.0,0.0,11.0,31950.0,34.0,29410.0,11.0,120504.0,0.0,3600000.0,64.0,396054.0,222.0,377843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,23,21
2022-08-23 22:00:00,3600000,0.0,0.0,0.0,0.0,4.0,24900.0,27.0,21125.0,6.0,97240.0,0.0,3600000.0,40.0,307944.0,152.0,221304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,23,22
2022-08-23 23:00:00,3600000,0.0,0.0,0.0,0.0,3.0,23430.0,11.0,9350.0,1.0,23520.0,0.0,3600000.0,43.0,269209.0,132.0,142850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,23,23
2022-08-24 00:00:00,3600000,0.0,0.0,0.0,0.0,1.0,590.0,3.0,1860.0,1.0,870.0,0.0,3600000.0,30.0,147683.0,78.0,125023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,24,0
2022-08-24 01:00:00,3600000,0.0,0.0,0.0,0.0,1.0,24450.0,3.0,2640.0,0.0,0.0,0.0,3600000.0,10.0,33890.0,35.0,28915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,24,1
2022-08-24 02:00:00,3600000,0.0,0.0,0.0,0.0,2.0,3030.0,4.0,2820.0,0.0,0.0,0.0,3600000.0,5.0,41010.0,25.0,18923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,24,2
2022-08-24 03:00:00,3600000,0.0,0.0,0.0,0.0,1.0,28160.0,5.0,1760.0,0.0,0.0,0.0,3600000.0,9.0,71250.0,27.0,24580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,24,3
2022-08-24 04:00:00,3600000,0.0,0.0,0.0,0.0,1.0,970.0,3.0,2060.0,0.0,0.0,0.0,3600000.0,7.0,3390.0,16.0,11270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,24,4
2022-08-24 05:00:00,3600000,0.0,0.0,0.0,0.0,1.0,6930.0,6.0,3400.0,0.0,0.0,0.0,3600000.0,36.0,230533.0,97.0,100387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,24,5
2022-08-24 06:00:00,3600000,0.0,0.0,0.0,0.0,12.0,242723.0,21.0,23070.0,0.0,0.0,0.0,3600000.0,66.0,421994.0,224.0,422148.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,24,6
2022-08-24 07:00:00,3600000,0.0,0.0,0.0,0.0,14.0,471220.0,48.0,90660.0,0.0,0.0,0.0,3600000.0,229.0,1049226.0,329.0,767895.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,24,7
2022-08-24 08:00:00,3600000,0.0,0.0,0.0,0.0,20.0,196667.0,80.0,263163.0,4.0,37527.0,0.0,3600000.0,195.0,1159244.0,395.0,851520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,24,8
2022-08-24 09:00:00,3600000,0.0,0.0,0.0,0.0,41.0,302430.0,95.0,334404.0,8.0,45010.0,0.0,3600000.0,179.0,923596.0,373.0,618990.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,24,9
2022-08-24 10:00:00,3600000,0.0,0.0,0.0,0.0,38.0,403363.0,106.0,231630.0,29.0,266043.0,0.0,3600000.0,155.0,914682.0,397.0,642010.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,24,10
2022-08-24 11:00:00,3600000,0.0,0.0,0.0,0.0,25.0,804642.0,143.0,445352.0,53.0,533610.0,0.0,3600000.0,151.0,843766.0,395.0,618035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,24,11
2022-08-24 12:00:00,3600000,0.0,0.0,0.0,0.0,39.0,450030.0,135.0,316199.0,39.0,248310.0,0.0,3600000.0,137.0,723514.0,395.0,527728.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,24,12
2022-08-24 13:00:00,3600000,0.0,0.0,0.0,0.0,29.0,355646.0,121.0,266260.0,45.0,462075.0,0.0,3600000.0,137.0,526542.0,383.0,449070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,24,13
2022-08-24 14:00:00,3600000,0.0,0.0,0.0,0.0,24.0,482291.0,101.0,253551.0,41.0,447138.0,0.0,3600000.0,127.0,700092.0,407.0,625792.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,24,14
2022-08-24 15:00:00,3600000,0.0,0.0,0.0,0.0,29.0,237470.0,92.0,244980.0,53.0,605195.0,0.0,3600000.0,141.0,723754.0,475.0,1089295.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,24,15
2022-08-24 16:00:00,3600000,0.0,0.0,0.0,0.0,33.0,228880.0,111.0,243760.0,69.0,561874.0,0.0,3600000.0,154.0,783594.0,564.0,1217838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,24,16
