Datetime,Intervall [ms],AF_BS_32 (Belegungen/Intervall),AF_BS_32 (Verweilzeit/Intervall) [ms],AF_BS_35 (Belegungen/Intervall),AF_BS_35 (Verweilzeit/Intervall) [ms],AF_BS_38 (Belegungen/Intervall),AF_BS_38 (Verweilzeit/Intervall) [ms],AF_BS_41 (Belegungen/Intervall),AF_BS_41 (Verweilzeit/Intervall) [ms],AF_T1_T2 (Belegungen/Intervall),AF_T1_T2 (Verweilzeit/Intervall) [ms],AF_T3_T4 (Belegungen/Intervall),AF_T3_T4 (Verweilzeit/Intervall) [ms],D31 (Belegungen/Intervall),D31 (Verweilzeit/Intervall) [ms],D32 (Belegungen/Intervall),D32 (Verweilzeit/Intervall) [ms],Reserve (Belegungen/Intervall),Reserve (Verweilzeit/Intervall) [ms],V12 (Belegungen/Intervall),V12 (Verweilzeit/Intervall) [ms],V21 (Belegungen/Intervall),V21 (Verweilzeit/Intervall) [ms],V22 (Belegungen/Intervall),V22 (Verweilzeit/Intervall) [ms],V23 (Belegungen/Intervall),V23 (Verweilzeit/Intervall) [ms],V24 (Belegungen/Intervall),V24 (Verweilzeit/Intervall) [ms],Year,Month,Day,Hour
2022-07-25 08:00:00,3600000,5.0,12750.0,10.0,17980.0,0.0,0.0,21.0,26360.0,0.0,3600000.0,0.0,3600000.0,87.0,529209.0,115.0,1550179.0,0.0,0.0,97.0,2273398.0,67.0,174540.0,361.0,1926963.0,402.0,1257556.0,196.0,417017.0,2022,7,25,8
2022-07-25 09:00:00,3600000,9.0,7080.0,15.0,17970.0,0.0,0.0,17.0,20560.0,0.0,3600000.0,0.0,3600000.0,83.0,772323.0,126.0,1745334.0,0.0,0.0,93.0,1812743.0,104.0,166710.0,384.0,1675424.0,361.0,1331061.0,197.0,465200.0,2022,7,25,9
2022-07-25 10:00:00,3600000,8.0,9660.0,17.0,26530.0,0.0,0.0,19.0,23220.0,0.0,3600000.0,0.0,3600000.0,100.0,1129883.0,126.0,2234243.0,0.0,0.0,123.0,2723367.0,96.0,482260.0,442.0,2011326.0,350.0,1253973.0,213.0,786120.0,2022,7,25,10
2022-07-25 11:00:00,3600000,8.0,6020.0,17.0,32499.0,0.0,0.0,20.0,19376.0,0.0,3600000.0,0.0,3600000.0,98.0,1022294.0,135.0,2744134.0,0.0,0.0,123.0,2786559.0,72.0,136542.0,452.0,1795907.0,331.0,1327795.0,174.0,696532.0,2022,7,25,11
2022-07-25 12:00:00,3600000,10.0,10780.0,12.0,13450.0,0.0,0.0,11.0,10040.0,0.0,3600000.0,0.0,3600000.0,102.0,969749.0,141.0,2493871.0,0.0,0.0,118.0,2685136.0,96.0,270551.0,446.0,1585167.0,336.0,1211882.0,171.0,635371.0,2022,7,25,12
2022-07-25 13:00:00,3600000,10.0,12710.0,13.0,26340.0,0.0,0.0,13.0,11740.0,0.0,3600000.0,0.0,3600000.0,80.0,865887.0,133.0,1854447.0,0.0,0.0,71.0,2979456.0,79.0,116780.0,397.0,1705536.0,301.0,1141337.0,107.0,364723.0,2022,7,25,13
2022-07-25 14:00:00,3600000,6.0,10890.0,15.0,26540.0,0.0,0.0,19.0,20560.0,0.0,3600000.0,0.0,3600000.0,78.0,573288.0,127.0,1464475.0,0.0,0.0,88.0,2481219.0,59.0,126420.0,413.0,1658832.0,319.0,1025129.0,133.0,326471.0,2022,7,25,14
2022-07-25 15:00:00,3600000,6.0,7700.0,16.0,17560.0,0.0,0.0,23.0,36150.0,0.0,3600000.0,0.0,3600000.0,103.0,999791.0,151.0,2345893.0,0.0,0.0,77.0,2469072.0,72.0,159720.0,392.0,1858014.0,318.0,1422514.0,122.0,492390.0,2022,7,25,15
2022-07-25 16:00:00,3600000,14.0,18030.0,16.0,24113.0,0.0,0.0,20.0,15530.0,0.0,3600000.0,0.0,3600000.0,114.0,1028976.0,164.0,2530840.0,0.0,0.0,114.0,2277681.0,77.0,227621.0,444.0,1822353.0,352.0,1368174.0,146.0,370113.0,2022,7,25,16
2022-07-25 17:00:00,3600000,6.0,3970.0,14.0,16540.0,0.0,0.0,16.0,24340.0,0.0,3600000.0,0.0,3600000.0,100.0,884067.0,241.0,2179375.0,0.0,0.0,102.0,2384324.0,59.0,100280.0,395.0,1602424.0,319.0,1029873.0,90.0,476940.0,2022,7,25,17
2022-07-25 18:00:00,3600000,5.0,4790.0,4.0,7420.0,0.0,0.0,10.0,14140.0,0.0,3600000.0,0.0,3600000.0,118.0,926754.0,131.0,2058219.0,0.0,0.0,85.0,1998507.0,48.0,95140.0,353.0,1351653.0,278.0,885220.0,88.0,283727.0,2022,7,25,18
2022-07-25 19:00:00,3600000,1.0,1130.0,8.0,7810.0,0.0,0.0,7.0,6590.0,0.0,3600000.0,0.0,3600000.0,74.0,651090.0,154.0,881672.0,0.0,0.0,66.0,1334227.0,38.0,54434.0,285.0,769982.0,222.0,669150.0,60.0,144700.0,2022,7,25,19
2022-07-25 20:00:00,3600000,5.0,14290.0,6.0,13580.0,0.0,0.0,5.0,5300.0,0.0,3600000.0,0.0,3600000.0,43.0,193210.0,77.0,425080.0,0.0,0.0,67.0,907061.0,33.0,68130.0,208.0,1208450.0,175.0,806443.0,45.0,246490.0,2022,7,25,20
2022-07-25 21:00:00,3600000,1.0,1040.0,2.0,2610.0,0.0,0.0,4.0,3260.0,0.0,3600000.0,0.0,3600000.0,29.0,130750.0,44.0,345681.0,0.0,0.0,36.0,509899.0,12.0,14870.0,171.0,744393.0,163.0,640737.0,36.0,138200.0,2022,7,25,21
2022-07-25 22:00:00,3600000,1.0,880.0,1.0,850.0,0.0,0.0,4.0,5409.0,0.0,3600000.0,0.0,3600000.0,19.0,103060.0,34.0,267190.0,0.0,0.0,46.0,352243.0,2.0,1360.0,145.0,567493.0,104.0,343926.0,22.0,77740.0,2022,7,25,22
2022-07-25 23:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,830.0,0.0,3600000.0,0.0,3600000.0,11.0,76220.0,24.0,190990.0,0.0,0.0,29.0,236770.0,1.0,480.0,100.0,271141.0,70.0,155391.0,14.0,14140.0,2022,7,25,23
2022-07-26 00:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,880.0,0.0,3600000.0,0.0,3600000.0,2.0,26370.0,7.0,64520.0,0.0,0.0,27.0,187700.0,1.0,10530.0,76.0,141190.0,38.0,67550.0,7.0,19650.0,2022,7,26,0
2022-07-26 01:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600000.0,0.0,3600000.0,5.0,40410.0,6.0,42020.0,0.0,0.0,13.0,117130.0,0.0,0.0,40.0,53460.0,33.0,66340.0,3.0,2080.0,2022,7,26,1
2022-07-26 02:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600000.0,0.0,3600000.0,0.0,0.0,2.0,23040.0,0.0,0.0,6.0,42000.0,1.0,480.0,40.0,44100.0,25.0,24540.0,1.0,480.0,2022,7,26,2
2022-07-26 03:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600000.0,0.0,3600000.0,1.0,1080.0,5.0,53550.0,0.0,0.0,7.0,50250.0,1.0,480.0,32.0,62230.0,19.0,20280.0,2.0,1430.0,2022,7,26,3
2022-07-26 04:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600000.0,0.0,3600000.0,1.0,12150.0,1.0,12651.0,0.0,0.0,11.0,53460.0,2.0,950.0,45.0,75250.0,24.0,30670.0,5.0,4470.0,2022,7,26,4
2022-07-26 05:00:00,3600000,0.0,0.0,2.0,2770.0,0.0,0.0,5.0,11250.0,0.0,3600000.0,0.0,3600000.0,11.0,27970.0,9.0,41725.0,0.0,0.0,38.0,314290.0,11.0,10210.0,156.0,509771.0,137.0,370488.0,26.0,66714.0,2022,7,26,5
2022-07-26 06:00:00,3600000,2.0,16640.0,3.0,3737.0,0.0,0.0,4.0,6380.0,0.0,3600000.0,0.0,3600000.0,27.0,163232.0,19.0,275159.0,0.0,0.0,65.0,1747095.0,63.0,111950.0,394.0,809943.0,341.0,580230.0,64.0,79760.0,2022,7,26,6
2022-07-26 07:00:00,3600000,6.0,5240.0,3.0,4010.0,0.0,0.0,10.0,7710.0,0.0,3600000.0,0.0,3600000.0,56.0,307030.0,50.0,571265.0,0.0,0.0,94.0,2248652.0,72.0,177050.0,388.0,1844243.0,424.0,1372109.0,146.0,378382.0,2022,7,26,7
2022-07-26 08:00:00,3600000,5.0,8440.0,13.0,24810.0,0.0,0.0,12.0,10540.0,0.0,3600000.0,0.0,3600000.0,88.0,682011.0,106.0,1461095.0,0.0,0.0,102.0,2194290.0,99.0,246909.0,382.0,2095299.0,491.0,1468023.0,245.0,500700.0,2022,7,26,8
2022-07-26 09:00:00,3600000,10.0,17550.0,15.0,17040.0,0.0,0.0,13.0,10280.0,0.0,3600000.0,0.0,3600000.0,86.0,721036.0,117.0,1417078.0,0.0,0.0,98.0,2773961.0,96.0,176880.0,390.0,1964545.0,360.0,1444926.0,219.0,600382.0,2022,7,26,9
2022-07-26 10:00:00,3600000,7.0,5280.0,8.0,11281.0,0.0,0.0,21.0,23600.0,0.0,3600000.0,0.0,3600000.0,89.0,822722.0,125.0,2171045.0,0.0,0.0,99.0,2782627.0,94.0,245007.0,404.0,1956124.0,294.0,1267868.0,169.0,694426.0,2022,7,26,10
2022-07-26 11:00:00,3600000,4.0,3730.0,9.0,11260.0,0.0,0.0,13.0,16988.0,0.0,3600000.0,0.0,3600000.0,101.0,966298.0,113.0,1750690.0,0.0,0.0,91.0,2750783.0,76.0,173750.0,424.0,1706982.0,294.0,962534.0,152.0,495797.0,2022,7,26,11
2022-07-26 12:00:00,3600000,8.0,6820.0,12.0,14490.0,0.0,0.0,29.0,31780.0,0.0,3600000.0,0.0,3600000.0,96.0,1057557.0,131.0,2347523.0,0.0,0.0,80.0,2742446.0,75.0,190334.0,435.0,2067807.0,360.0,1295237.0,157.0,529240.0,2022,7,26,12
2022-07-26 13:00:00,3600000,4.0,5300.0,8.0,8740.0,0.0,0.0,23.0,20980.0,0.0,3600000.0,0.0,3600000.0,101.0,754940.0,122.0,2379706.0,0.0,0.0,95.0,2909191.0,88.0,146511.0,418.0,1591241.0,308.0,892832.0,155.0,441860.0,2022,7,26,13
2022-07-26 14:00:00,3600000,13.0,15930.0,8.0,17170.0,0.0,0.0,16.0,28405.0,0.0,3600000.0,0.0,3600000.0,107.0,829030.0,145.0,2149556.0,0.0,0.0,104.0,2693261.0,59.0,91330.0,436.0,1646828.0,335.0,1152525.0,121.0,323886.0,2022,7,26,14
2022-07-26 15:00:00,3600000,20.0,42500.0,33.0,40990.0,0.0,0.0,21.0,29440.0,0.0,3600000.0,0.0,3600000.0,123.0,1230768.0,163.0,2236192.0,0.0,0.0,91.0,2707267.0,46.0,135988.0,381.0,2020233.0,284.0,1643318.0,134.0,677503.0,2022,7,26,15
2022-07-26 16:00:00,3600000,16.0,36809.0,14.0,17913.0,0.0,0.0,21.0,23390.0,0.0,3600000.0,0.0,3600000.0,150.0,1267304.0,139.0,2495747.0,0.0,0.0,92.0,2684579.0,69.0,143190.0,379.0,2298263.0,260.0,1883598.0,118.0,754736.0,2022,7,26,16
2022-07-26 17:00:00,3600000,1.0,820.0,8.0,9350.0,0.0,0.0,18.0,18500.0,0.0,3600000.0,0.0,3600000.0,138.0,1185222.0,137.0,2040419.0,0.0,0.0,77.0,2250084.0,92.0,238440.0,345.0,2353249.0,247.0,2031091.0,114.0,660242.0,2022,7,26,17
2022-07-26 18:00:00,3600000,3.0,6410.0,9.0,10159.0,0.0,0.0,16.0,14170.0,0.0,3600000.0,0.0,3600000.0,110.0,900335.0,121.0,1641542.0,0.0,0.0,74.0,1777491.0,76.0,114230.0,395.0,1300287.0,316.0,921770.0,87.0,246695.0,2022,7,26,18
2022-07-26 19:00:00,3600000,2.0,2490.0,13.0,25780.0,0.0,0.0,12.0,20260.0,0.0,3600000.0,0.0,3600000.0,71.0,530650.0,81.0,1172620.0,0.0,0.0,60.0,1360322.0,49.0,57460.0,327.0,1167235.0,249.0,662070.0,66.0,196896.0,2022,7,26,19
2022-07-26 20:00:00,3600000,0.0,0.0,3.0,2040.0,0.0,0.0,10.0,9040.0,0.0,3600000.0,0.0,3600000.0,62.0,362337.0,85.0,513977.0,0.0,0.0,63.0,1015397.0,23.0,48820.0,231.0,1294143.0,173.0,940087.0,57.0,265600.0,2022,7,26,20
2022-07-26 21:00:00,3600000,0.0,0.0,5.0,5410.0,0.0,0.0,6.0,14250.0,0.0,3600000.0,0.0,3600000.0,24.0,145749.0,57.0,383000.0,0.0,0.0,46.0,457819.0,27.0,41410.0,183.0,1109017.0,165.0,731463.0,33.0,106810.0,2022,7,26,21
2022-07-26 22:00:00,3600000,2.0,2130.0,4.0,7198.0,0.0,0.0,7.0,8610.0,0.0,3600000.0,0.0,3600000.0,29.0,113720.0,32.0,208090.0,0.0,0.0,45.0,399542.0,3.0,1920.0,164.0,689392.0,123.0,451800.0,26.0,46300.0,2022,7,26,22
2022-07-26 23:00:00,3600000,0.0,0.0,2.0,1800.0,0.0,0.0,2.0,2360.0,0.0,3600000.0,0.0,3600000.0,15.0,117990.0,14.0,96380.0,0.0,0.0,48.0,245531.0,5.0,3130.0,89.0,284560.0,75.0,276842.0,12.0,25490.0,2022,7,26,23
2022-07-27 00:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1200.0,0.0,3600000.0,0.0,3600000.0,6.0,36170.0,13.0,101970.0,0.0,0.0,19.0,127430.0,0.0,0.0,80.0,187820.0,41.0,86150.0,9.0,26730.0,2022,7,27,0
2022-07-27 01:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600000.0,0.0,3600000.0,4.0,12780.0,3.0,11960.0,0.0,0.0,14.0,98960.0,0.0,0.0,59.0,65750.0,22.0,23740.0,2.0,960.0,2022,7,27,1
2022-07-27 02:00:00,3600000,0.0,0.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,3600000.0,0.0,3600000.0,2.0,17640.0,3.0,25650.0,0.0,0.0,4.0,41400.0,0.0,0.0,34.0,35553.0,19.0,36500.0,3.0,3040.0,2022,7,27,2
2022-07-27 03:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600000.0,0.0,3600000.0,6.0,35640.0,4.0,29610.0,0.0,0.0,9.0,67820.0,2.0,1360.0,32.0,35080.0,28.0,56210.0,3.0,3750.0,2022,7,27,3
2022-07-27 04:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600000.0,0.0,3600000.0,0.0,0.0,1.0,11970.0,0.0,0.0,7.0,58592.0,1.0,490.0,37.0,71281.0,31.0,39272.0,4.0,2330.0,2022,7,27,4
2022-07-27 05:00:00,3600000,4.0,7110.0,1.0,770.0,0.0,0.0,5.0,4780.0,0.0,3600000.0,0.0,3600000.0,10.0,59400.0,10.0,47790.0,0.0,0.0,39.0,437315.0,15.0,9400.0,141.0,459162.0,128.0,415628.0,28.0,58240.0,2022,7,27,5
2022-07-27 06:00:00,3600000,1.0,630.0,2.0,1720.0,0.0,0.0,12.0,14500.0,0.0,3600000.0,0.0,3600000.0,26.0,300542.0,23.0,366741.0,0.0,0.0,62.0,1556830.0,46.0,103200.0,383.0,774681.0,356.0,571075.0,78.0,148320.0,2022,7,27,6
2022-07-27 07:00:00,3600000,3.0,2320.0,1.0,810.0,0.0,0.0,11.0,11620.0,0.0,3600000.0,0.0,3600000.0,54.0,238040.0,47.0,821808.0,0.0,0.0,94.0,2138833.0,70.0,148850.0,449.0,1481237.0,434.0,1052033.0,112.0,241827.0,2022,7,27,7
2022-07-27 08:00:00,3600000,11.0,18200.0,18.0,29550.0,0.0,0.0,8.0,7500.0,0.0,3600000.0,0.0,3600000.0,85.0,613919.0,74.0,749915.0,0.0,0.0,104.0,2098297.0,58.0,123192.0,359.0,1598381.0,360.0,1413002.0,127.0,323487.0,2022,7,27,8
2022-07-27 09:00:00,3600000,5.0,4140.0,6.0,6830.0,0.0,0.0,14.0,19169.0,0.0,3600000.0,0.0,3600000.0,68.0,506940.0,87.0,1663158.0,0.0,0.0,105.0,2508398.0,106.0,255620.0,414.0,1768281.0,372.0,1223479.0,201.0,504765.0,2022,7,27,9
2022-07-27 10:00:00,3600000,10.0,8380.0,11.0,13040.0,0.0,0.0,45.0,50720.0,0.0,3600000.0,0.0,3600000.0,87.0,822535.0,125.0,1768305.0,0.0,0.0,86.0,2682217.0,73.0,186680.0,430.0,1739701.0,279.0,907078.0,147.0,503326.0,2022,7,27,10
2022-07-27 11:00:00,3600000,7.0,15940.0,9.0,17350.0,0.0,0.0,29.0,37300.0,0.0,3600000.0,0.0,3600000.0,93.0,970861.0,110.0,2194970.0,0.0,0.0,104.0,2715555.0,90.0,292231.0,397.0,1852966.0,320.0,1252858.0,133.0,521182.0,2022,7,27,11
2022-07-27 12:00:00,3600000,11.0,13300.0,21.0,27800.0,0.0,0.0,24.0,24728.0,0.0,3600000.0,0.0,3600000.0,106.0,1105784.0,121.0,2218755.0,0.0,0.0,89.0,2709682.0,74.0,264324.0,430.0,1690612.0,304.0,1150314.0,145.0,448644.0,2022,7,27,12
2022-07-27 13:00:00,3600000,7.0,8180.0,8.0,6970.0,0.0,0.0,15.0,16035.0,0.0,3600000.0,0.0,3600000.0,87.0,695775.0,111.0,2099338.0,0.0,0.0,96.0,2322417.0,92.0,315343.0,427.0,1931937.0,341.0,1249978.0,142.0,505200.0,2022,7,27,13
2022-07-27 14:00:00,3600000,13.0,17290.0,14.0,18950.0,0.0,0.0,14.0,11530.0,0.0,3600000.0,0.0,3600000.0,93.0,906229.0,118.0,1922098.0,0.0,0.0,113.0,2521074.0,92.0,182750.0,427.0,1751733.0,345.0,1162524.0,133.0,361691.0,2022,7,27,14
2022-07-27 15:00:00,3600000,9.0,13210.0,11.0,15670.0,0.0,0.0,15.0,11730.0,0.0,3600000.0,0.0,3600000.0,77.0,920446.0,124.0,1954801.0,0.0,0.0,104.0,2487671.0,59.0,183980.0,419.0,1659376.0,338.0,1167871.0,120.0,335722.0,2022,7,27,15
2022-07-27 16:00:00,3600000,23.0,24190.0,16.0,23970.0,0.0,0.0,12.0,12370.0,0.0,3600000.0,0.0,3600000.0,104.0,863391.0,148.0,2180701.0,0.0,0.0,107.0,2087864.0,76.0,175280.0,424.0,1718446.0,331.0,1238802.0,119.0,534282.0,2022,7,27,16
2022-07-27 17:00:00,3600000,6.0,3910.0,6.0,5660.0,0.0,0.0,30.0,30060.0,0.0,3600000.0,0.0,3600000.0,101.0,906931.0,131.0,1925300.0,0.0,0.0,88.0,2266842.0,86.0,112130.0,437.0,1354145.0,337.0,968385.0,101.0,370250.0,2022,7,27,17
2022-07-27 18:00:00,3600000,2.0,2050.0,13.0,16400.0,0.0,0.0,21.0,19229.0,0.0,3600000.0,0.0,3600000.0,100.0,697256.0,143.0,1622317.0,0.0,0.0,95.0,1910396.0,61.0,108793.0,361.0,1281119.0,322.0,947207.0,91.0,369163.0,2022,7,27,18
2022-07-27 19:00:00,3600000,7.0,16050.0,6.0,6060.0,0.0,0.0,9.0,24970.0,0.0,3600000.0,0.0,3600000.0,70.0,648623.0,111.0,1246123.0,0.0,0.0,77.0,1234003.0,47.0,101263.0,305.0,869502.0,282.0,626981.0,64.0,167650.0,2022,7,27,19
2022-07-27 20:00:00,3600000,8.0,9700.0,4.0,4420.0,0.0,0.0,7.0,8110.0,0.0,3600000.0,0.0,3600000.0,44.0,169910.0,77.0,610194.0,0.0,0.0,77.0,1011801.0,41.0,53152.0,239.0,1170044.0,200.0,999191.0,35.0,193071.0,2022,7,27,20
2022-07-27 21:00:00,3600000,2.0,2290.0,5.0,4560.0,0.0,0.0,7.0,9431.0,0.0,3600000.0,0.0,3600000.0,31.0,165921.0,40.0,223853.0,0.0,0.0,38.0,583875.0,18.0,32610.0,195.0,899688.0,176.0,670706.0,28.0,98460.0,2022,7,27,21
2022-07-27 22:00:00,3600000,1.0,1120.0,0.0,0.0,0.0,0.0,6.0,5300.0,0.0,3600000.0,0.0,3600000.0,26.0,156590.0,43.0,320683.0,0.0,0.0,48.0,350110.0,1.0,480.0,168.0,909188.0,134.0,587539.0,23.0,41140.0,2022,7,27,22
2022-07-27 23:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1950.0,0.0,3600000.0,0.0,3600000.0,9.0,42210.0,20.0,161810.0,0.0,0.0,29.0,226140.0,4.0,2400.0,125.0,331148.0,93.0,310040.0,7.0,30718.0,2022,7,27,23
2022-07-28 00:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600000.0,0.0,3600000.0,7.0,14670.0,8.0,77920.0,0.0,0.0,23.0,223200.0,0.0,0.0,76.0,118745.0,55.0,92771.0,8.0,11350.0,2022,7,28,0
2022-07-28 01:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1240.0,0.0,3600000.0,0.0,3600000.0,5.0,48330.0,5.0,40320.0,0.0,0.0,13.0,81700.0,2.0,1440.0,61.0,115070.0,26.0,35320.0,3.0,2390.0,2022,7,28,1
2022-07-28 02:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600000.0,0.0,3600000.0,0.0,0.0,3.0,14040.0,0.0,0.0,8.0,53220.0,2.0,960.0,27.0,32030.0,20.0,21970.0,2.0,1770.0,2022,7,28,2
2022-07-28 03:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600000.0,0.0,3600000.0,2.0,13320.0,5.0,45800.0,0.0,0.0,14.0,84160.0,1.0,470.0,31.0,143290.0,25.0,33440.0,2.0,1200.0,2022,7,28,3
2022-07-28 04:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600000.0,0.0,3600000.0,0.0,0.0,7.0,41310.0,0.0,0.0,5.0,50680.0,1.0,480.0,56.0,85540.0,34.0,41830.0,6.0,5670.0,2022,7,28,4
2022-07-28 05:00:00,3600000,0.0,0.0,2.0,1780.0,0.0,0.0,7.0,6590.0,0.0,3600000.0,0.0,3600000.0,12.0,33560.0,6.0,4950.0,0.0,0.0,37.0,444760.0,9.0,34340.0,141.0,561125.0,133.0,349992.0,30.0,74564.0,2022,7,28,5
2022-07-28 06:00:00,3600000,1.0,670.0,1.0,690.0,0.0,0.0,8.0,7706.0,0.0,3600000.0,0.0,3600000.0,30.0,93960.0,30.0,219310.0,0.0,0.0,53.0,1237136.0,48.0,48100.0,370.0,990977.0,332.0,698664.0,79.0,158272.0,2022,7,28,6
2022-07-28 07:00:00,3600000,2.0,1370.0,4.0,2930.0,0.0,0.0,7.0,6010.0,0.0,3600000.0,0.0,3600000.0,59.0,212290.0,42.0,494440.0,0.0,0.0,73.0,2266909.0,68.0,131280.0,438.0,1411940.0,433.0,1085616.0,115.0,284590.0,2022,7,28,7
2022-07-28 08:00:00,3600000,7.0,7490.0,7.0,8950.0,0.0,0.0,11.0,13190.0,0.0,3600000.0,0.0,3600000.0,81.0,612696.0,73.0,833540.0,0.0,0.0,96.0,2414251.0,65.0,140316.0,349.0,1739601.0,422.0,1419214.0,159.0,326030.0,2022,7,28,8
2022-07-28 09:00:00,3600000,6.0,6240.0,4.0,4350.0,0.0,0.0,10.0,9620.0,0.0,3600000.0,0.0,3600000.0,90.0,657714.0,98.0,1241469.0,0.0,0.0,97.0,2681109.0,108.0,221452.0,391.0,1799327.0,344.0,1123328.0,158.0,419730.0,2022,7,28,9
2022-07-28 10:00:00,3600000,8.0,9120.0,12.0,15300.0,0.0,0.0,25.0,27950.0,0.0,3600000.0,0.0,3600000.0,105.0,992109.0,128.0,1941108.0,0.0,0.0,96.0,2590640.0,87.0,173880.0,442.0,1805173.0,305.0,1116913.0,169.0,458959.0,2022,7,28,10
2022-07-28 11:00:00,3600000,8.0,13700.0,13.0,17530.0,0.0,0.0,14.0,15000.0,0.0,3600000.0,0.0,3600000.0,78.0,912057.0,106.0,1614513.0,0.0,0.0,123.0,2833658.0,90.0,194069.0,421.0,1816377.0,351.0,1301365.0,177.0,613472.0,2022,7,28,11
2022-07-28 12:00:00,3600000,6.0,4180.0,19.0,21478.0,0.0,0.0,25.0,21410.0,0.0,3600000.0,0.0,3600000.0,86.0,795161.0,152.0,2405507.0,0.0,0.0,121.0,2589743.0,79.0,145830.0,454.0,1654961.0,352.0,1171432.0,152.0,469860.0,2022,7,28,12
2022-07-28 13:00:00,3600000,10.0,12030.0,16.0,25660.0,0.0,0.0,17.0,17730.0,0.0,3600000.0,0.0,3600000.0,91.0,770126.0,103.0,1532422.0,0.0,0.0,107.0,2538977.0,70.0,112910.0,431.0,1542235.0,299.0,1159348.0,115.0,377156.0,2022,7,28,13
2022-07-28 14:00:00,3600000,7.0,8000.0,8.0,10830.0,0.0,0.0,18.0,16150.0,0.0,3600000.0,0.0,3600000.0,102.0,834982.0,135.0,1954973.0,0.0,0.0,99.0,2360668.0,68.0,144347.0,425.0,1583468.0,331.0,1056330.0,126.0,383242.0,2022,7,28,14
2022-07-28 15:00:00,3600000,13.0,12960.0,15.0,19410.0,0.0,0.0,18.0,21390.0,0.0,3600000.0,0.0,3600000.0,113.0,1126822.0,154.0,2265627.0,0.0,0.0,97.0,2654337.0,88.0,405882.0,385.0,2378159.0,336.0,1979532.0,142.0,727282.0,2022,7,28,15
2022-07-28 16:00:00,3600000,11.0,34340.0,15.0,20460.0,0.0,0.0,18.0,24289.0,0.0,3600000.0,0.0,3600000.0,129.0,1178638.0,132.0,1931152.0,0.0,0.0,75.0,2275472.0,75.0,317434.0,383.0,2429084.0,290.0,2161805.0,130.0,851635.0,2022,7,28,16
2022-07-28 17:00:00,3600000,4.0,6090.0,9.0,13660.0,0.0,0.0,14.0,12640.0,0.0,3600000.0,0.0,3600000.0,114.0,915611.0,144.0,1885686.0,0.0,0.0,94.0,2084056.0,69.0,96730.0,441.0,1552583.0,353.0,1100536.0,104.0,496630.0,2022,7,28,17
2022-07-28 18:00:00,3600000,5.0,5190.0,5.0,5868.0,0.0,0.0,6.0,9210.0,0.0,3600000.0,0.0,3600000.0,103.0,824638.0,116.0,1830754.0,0.0,0.0,85.0,1915365.0,65.0,81360.0,411.0,1442966.0,327.0,899425.0,85.0,260940.0,2022,7,28,18
2022-07-28 19:00:00,3600000,7.0,7550.0,8.0,9860.0,0.0,0.0,8.0,6980.0,0.0,3600000.0,0.0,3600000.0,88.0,770580.0,116.0,1434231.0,0.0,0.0,65.0,1250918.0,59.0,86080.0,349.0,1198899.0,230.0,507242.0,75.0,221892.0,2022,7,28,19
2022-07-28 20:00:00,3600000,4.0,8360.0,7.0,6150.0,0.0,0.0,10.0,11660.0,0.0,3600000.0,0.0,3600000.0,46.0,205540.0,79.0,610511.0,0.0,0.0,79.0,1067368.0,27.0,52410.0,203.0,1301014.0,200.0,881201.0,37.0,185952.0,2022,7,28,20
2022-07-28 21:00:00,3600000,2.0,4160.0,4.0,2900.0,0.0,0.0,5.0,3830.0,0.0,3600000.0,0.0,3600000.0,37.0,213140.0,55.0,355011.0,0.0,0.0,51.0,547634.0,8.0,7480.0,198.0,914657.0,177.0,855565.0,30.0,130213.0,2022,7,28,21
2022-07-28 22:00:00,3600000,2.0,2690.0,5.0,8529.0,0.0,0.0,21.0,26450.0,0.0,3600000.0,0.0,3600000.0,42.0,305445.0,59.0,421841.0,0.0,0.0,51.0,468012.0,5.0,3600.0,160.0,711125.0,145.0,649660.0,20.0,69350.0,2022,7,28,22
